CONFUSION TABLE OF InceptionV3_0.91_06-35-49
Recall,Precision
0.868421052631579,0.9428571428571428
0.98,0.9423076923076923
0.8717948717948718,0.9444444444444444
0.9411764705882353,0.8648648648648649
0.9591836734693877,0.94

CONFUSION TABLE OF InceptionV3_0.92_06-53-53
Recall,Precision
0.868421052631579,0.8918918918918919
0.94,0.94
0.8461538461538461,0.9428571428571428
0.9411764705882353,0.8648648648648649
0.9591836734693877,0.9215686274509803

CONFUSION TABLE OF InceptionV3_0.93_07-13-11
Recall,Precision
0.9210526315789473,0.8974358974358975
0.96,0.9230769230769231
0.8717948717948718,0.918918918918919
0.9411764705882353,0.9696969696969697
0.9387755102040817,0.9387755102040817

CONFUSION TABLE OF InceptionV3_0.94_07-42-44
Recall,Precision
0.868421052631579,0.9166666666666666
0.98,0.9423076923076923
0.8717948717948718,0.9444444444444444
0.9411764705882353,0.9142857142857143
0.9795918367346939,0.9411764705882353

CONFUSION TABLE OF InceptionV3_0.95_08-21-32
Recall,Precision
0.8947368421052632,0.918918918918919
0.96,0.96
0.9230769230769231,0.9230769230769231
0.9705882352941176,0.8918918918918919
0.9387755102040817,0.9787234042553191

CONFUSION TABLE OF MobilenetV2_0.91_09-02-35
Recall,Precision
0.8947368421052632,0.9714285714285714
0.98,0.9074074074074074
0.8205128205128205,0.8888888888888888
0.9411764705882353,0.9411764705882353
0.9591836734693877,0.9215686274509803

CONFUSION TABLE OF MobilenetV2_0.92_09-35-05
Recall,Precision
0.8947368421052632,0.9714285714285714
0.98,0.9074074074074074
0.8717948717948718,0.8947368421052632
0.9411764705882353,0.9411764705882353
0.9591836734693877,0.9591836734693877

CONFUSION TABLE OF MobilenetV2_0.93_10-07-42
Recall,Precision
0.9473684210526315,0.9473684210526315
1,0.9259259259259259
0.8461538461538461,0.8918918918918919
0.9117647058823529,0.96875
0.9387755102040817,0.9387755102040817

CONFUSION TABLE OF MobilenetV2_0.94_10-48-41
Recall,Precision
0.9210526315789473,0.9722222222222222
0.98,0.9423076923076923
0.8717948717948718,0.8717948717948718
0.9411764705882353,0.9411764705882353
0.9387755102040817,0.9387755102040817

CONFUSION TABLE OF MobilenetV2_0.95_11-40-17
Recall,Precision
0.9210526315789473,0.9722222222222222
1,0.9259259259259259
0.8717948717948718,0.8717948717948718
0.9411764705882353,0.9411764705882353
0.9183673469387755,0.9574468085106383

CONFUSION TABLE OF ResnetV2101_0.91_12-27-01
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9259259259259259
0.9230769230769231,0.972972972972973
0.9411764705882353,0.9411764705882353
0.9591836734693877,0.9591836734693877

CONFUSION TABLE OF ResnetV2101_0.92_12-30-51
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9259259259259259
0.9487179487179487,0.925
0.9411764705882353,0.9411764705882353
0.9183673469387755,0.9782608695652174

CONFUSION TABLE OF ResnetV2101_0.93_12-34-40
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9259259259259259
0.9487179487179487,0.9736842105263158
0.9411764705882353,0.9411764705882353
0.9591836734693877,0.9791666666666666

CONFUSION TABLE OF ResnetV2101_0.94_12-38-29
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9259259259259259
0.9230769230769231,0.9473684210526315
0.9411764705882353,0.9411764705882353
0.9387755102040817,0.9583333333333334

CONFUSION TABLE OF ResnetV2101_0.95_12-42-14
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9259259259259259
0.9230769230769231,0.9473684210526315
0.9411764705882353,0.9411764705882353
0.9387755102040817,0.9583333333333334

CONFUSION TABLE OF ResnetV250_0.91_12-45-57
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9615384615384616
0.9230769230769231,0.9473684210526315
0.9705882352941176,0.9166666666666666
0.9591836734693877,0.9791666666666666

CONFUSION TABLE OF ResnetV250_0.92_13-10-04
Recall,Precision
0.9210526315789473,0.9459459459459459
1,0.9803921568627451
0.9230769230769231,0.9473684210526315
0.9705882352941176,0.9166666666666666
0.9591836734693877,0.9791666666666666

CONFUSION TABLE OF ResnetV250_0.93_13-40-31
Recall,Precision
0.8947368421052632,0.918918918918919
1,0.9615384615384616
0.8974358974358975,0.9459459459459459
0.9705882352941176,0.9166666666666666
0.9387755102040817,0.9583333333333334

CONFUSION TABLE OF ResnetV250_0.94_14-16-09
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9615384615384616
0.9230769230769231,0.9473684210526315
0.9705882352941176,0.9166666666666666
0.9591836734693877,0.9791666666666666

CONFUSION TABLE OF ResnetV250_0.95_14-46-13
Recall,Precision
0.8947368421052632,0.9444444444444444
1,0.9615384615384616
0.9487179487179487,0.9487179487179487
0.9705882352941176,0.9428571428571428
0.9591836734693877,0.9791666666666666

